Month,#Passengers
1/30/2020,0
1/30/2020,0
1/30/2020,0
1/30/2020,0
1/30/2020,0
1/30/2020,0
1/30/2020,0
1/30/2020,0
1/30/2020,0
1/30/2020,0
1/30/2020,0
1/30/2020,0
1/30/2020,0
1/30/2020,0
1/30/2020,0
1/30/2020,0
1/30/2020,0
1/30/2020,0
1/30/2020,0
1/30/2020,0
1/30/2020,0
1/30/2020,0
1/30/2020,0
1/30/2020,0
1/30/2020,0
1/30/2020,0
1/30/2020,0
1/30/2020,0
1/30/2020,0
1/30/2020,0
1/30/2020,0
1/30/2020,0
1/30/2020,0
1/30/2020,0
1/30/2020,0
1/30/2020,0
1/30/2020,0
1/30/2020,0
1/30/2020,0
1/30/2020,0
1/30/2020,0
1/30/2020,0
1/30/2020,0
1/30/2020,0
1/30/2020,0
1/30/2020,0
1/30/2020,0
1/30/2020,0
1/30/2020,0
1/30/2020,0
1/30/2020,0
1/31/2020,19
1/31/2020,15
1/31/2020,13
1/31/2020,1
1/31/2020,8
1/31/2020,1
1/31/2020,4
1/31/2020,3
1/31/2020,2
1/31/2020,1
1/31/2020,1
1/31/2020,5
1/31/2020,1
1/31/2020,4
1/31/2020,1
1/31/2020,1
1/31/2020,2
1/31/2020,1
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,3
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,5806
1/31/2020,0
1/31/2020,11
1/31/2020,5
1/31/2020,436
1/31/2020,352
1/31/2020,538
1/31/2020,332
1/31/2020,237
1/31/2020,240
1/31/2020,184
1/31/2020,0
1/31/2020,168
1/31/2020,211
1/31/2020,177
1/31/2020,59
1/31/2020,0
1/31/2020,139
1/31/2020,135
1/31/2020,82
1/31/2020,120
1/31/2020,87
1/31/2020,87
1/31/2020,83
1/31/2020,52
1/31/2020,29
1/31/2020,32
1/31/2020,39
1/31/2020,29
1/31/2020,12
1/31/2020,48
1/31/2020,14
1/31/2020,0
1/31/2020,17
1/31/2020,20
1/31/2020,21
1/31/2020,10
1/31/2020,2
1/31/2020,2
1/31/2020,8
1/31/2020,7
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,1
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,1
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,1
1/31/2020,0
1/31/2020,1
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,1
1/31/2020,1
1/31/2020,2
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,2
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
1/31/2020,0
2/1/2020,19
2/1/2020,20
2/1/2020,16
2/1/2020,1
2/1/2020,8
2/1/2020,1
2/1/2020,4
2/1/2020,4
2/1/2020,3
2/1/2020,1
2/1/2020,1
2/1/2020,8
2/1/2020,1
2/1/2020,4
2/1/2020,1
2/1/2020,1
2/1/2020,2
2/1/2020,1
2/1/2020,1
2/1/2020,1
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,3
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,7153
2/1/2020,0
2/1/2020,12
2/1/2020,6
2/1/2020,535
2/1/2020,422
2/1/2020,599
2/1/2020,389
2/1/2020,297
2/1/2020,286
2/1/2020,206
2/1/2020,0
2/1/2020,202
2/1/2020,247
2/1/2020,207
2/1/2020,80
2/1/2020,0
2/1/2020,168
2/1/2020,169
2/1/2020,96
2/1/2020,144
2/1/2020,100
2/1/2020,101
2/1/2020,93
2/1/2020,62
2/1/2020,29
2/1/2020,41
2/1/2020,47
2/1/2020,40
2/1/2020,13
2/1/2020,64
2/1/2020,17
2/1/2020,0
2/1/2020,18
2/1/2020,23
2/1/2020,26
2/1/2020,10
2/1/2020,6
2/1/2020,2
2/1/2020,9
2/1/2020,7
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,1
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,1
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,1
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,1
2/1/2020,0
2/1/2020,1
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,1
2/1/2020,1
2/1/2020,2
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,2
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/1/2020,0
2/2/2020,19
2/2/2020,20
2/2/2020,18
2/2/2020,1
2/2/2020,8
2/2/2020,1
2/2/2020,4
2/2/2020,4
2/2/2020,2
2/2/2020,1
2/2/2020,1
2/2/2020,10
2/2/2020,1
2/2/2020,5
2/2/2020,2
2/2/2020,2
2/2/2020,2
2/2/2020,1
2/2/2020,1
2/2/2020,2
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,3
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,11177
2/2/2020,0
2/2/2020,15
2/2/2020,6
2/2/2020,632
2/2/2020,493
2/2/2020,661
2/2/2020,463
2/2/2020,340
2/2/2020,333
2/2/2020,230
2/2/2020,0
2/2/2020,236
2/2/2020,300
2/2/2020,231
2/2/2020,95
2/2/2020,0
2/2/2020,191
2/2/2020,182
2/2/2020,104
2/2/2020,159
2/2/2020,111
2/2/2020,116
2/2/2020,105
2/2/2020,64
2/2/2020,38
2/2/2020,48
2/2/2020,66
2/2/2020,51
2/2/2020,15
2/2/2020,70
2/2/2020,23
2/2/2020,0
2/2/2020,21
2/2/2020,27
2/2/2020,28
2/2/2020,10
2/2/2020,6
2/2/2020,2
2/2/2020,11
2/2/2020,8
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,1
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,1
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,1
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,1
2/2/2020,0
2/2/2020,1
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,1
2/2/2020,1
2/2/2020,2
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,2
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/2/2020,0
2/3/2020,19
2/3/2020,20
2/3/2020,18
2/3/2020,1
2/3/2020,8
2/3/2020,1
2/3/2020,4
2/3/2020,4
2/3/2020,2
2/3/2020,1
2/3/2020,1
2/3/2020,12
2/3/2020,1
2/3/2020,5
2/3/2020,2
2/3/2020,3
2/3/2020,2
2/3/2020,1
2/3/2020,1
2/3/2020,2
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,3
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,0
2/3/2020,13522
2/3/2020,0
2/3/2020,15
2/3/2020,6
2/3/2020,725
2/3/2020,566
2/3/2020,724
2/3/2020,521
2/3/2020,408
2/3/2020,391
2/3/2020,259
2/3/2020,0
2/3/2020,271
2/3/2020,337
2/3/2020,254
2/3/2020,121
2/3/2020,0
2/3/2020,212
2/3/2020,203
2/3/2020,113
2/3/2020,179
